Gene,ds_1_1,ds_1_2,ds_1_3,ds_2_1,ds_2_2,ds_2_3,ds_3_1,ds_3_2,ds_3_3,ds_4_1,ds_4_2,ds_4_3,ds_5_1,ds_5_2,ds_5_3,ds_6_1,ds_6_2,ds_6_3,ds_7_1,ds_7_2,ds_7_3,ds_8_1,ds_8_2,ds_8_3,ds_9_1,ds_9_2,ds_9_3,ds_10_1,ds_10_2,ds_10_3,ds_11_1,ds_11_2,ds_11_3,ds_12_1,ds_12_2,ds_12_3
Gene_01894,37.40039964209443,37.189061438692406,36.601054399855265,33.8757380513138,33.973082374547346,33.876330948970356,29.126780561784585,29.32457372521356,28.92391792039067,25.076984207042067,24.94489509710575,24.82186380163525,21.70767302680861,22.002643369397973,21.9132334533339,21.485105992890492,21.47611938248573,21.146453166446296,22.75198956698516,23.01516002526547,22.990061402365367,26.67050930715439,26.75583756023703,27.31569283843563,30.830898475548068,31.25537189858651,31.188211783529372,35.70686574906572,35.42782642040548,35.55996043008246,38.44319632399253,38.24328229719609,37.6647681730795,38.0887972035679,38.562648077409655,38.88139118190704
Gene_01895,22.038284633109487,22.235092041540874,22.507004117537182,19.574938436772612,19.689799836532124,19.656014711366275,21.61663242826376,21.811835157210407,21.220515416558626,26.128491926411204,26.170459395216916,25.742959280037834,28.72487625759688,29.509629109096544,28.50167493742776,27.700969830478435,27.882154560234486,28.015770920070633,23.49629180136287,23.62750444416839,23.546522725703852,19.991413958543337,19.96574995222424,19.993723337341304,20.62365927647575,21.250230015285045,20.722685923543573,25.23742334540571,25.38130748493081,25.318048545077076,28.429075965955267,28.669479743216137,28.6373599407464,28.294406154564054,28.5018262459772,28.575018880896533
Gene_01896,29.48813437020548,29.791590964261044,29.934311102911735,25.981760697866953,25.76596352749049,25.39195049279483,21.9371010259622,21.861404393406435,21.8121697082021,21.753099738732764,21.695798088720874,22.258112580069437,25.075648354096245,24.947689644019203,25.324267387272542,29.39675556555132,29.19508014426994,29.170901460163645,31.16997467941172,31.935987727487756,31.411893403396697,28.734704834635902,28.835863032602283,28.49404600310092,24.554086386222824,24.839587414214108,24.54481944622381,21.42503728326995,21.393496840374674,21.42944997071845,22.530952790441127,22.153689468311292,22.023399206393066,26.503445117629788,26.265539405886216,26.200524367759755
Gene_01897,26.19405477739427,26.05238455990279,26.232059325848443,25.824618969139728,26.029317038876247,26.3175528052253,21.179587645756747,20.8134741039469,21.265023584838776,17.11583916579044,17.263386432057235,17.441954427602337,18.606675673656092,19.026006243578074,18.570130818517946,24.050110543659592,23.908542715936196,23.903806988248526,26.864255779104223,27.01837786034634,26.774650476531473,24.148864779695824,24.205597692108046,24.384723135321426,18.62444380328325,18.952534311743687,18.615566575499805,17.16329376796932,17.22518669068604,17.017002310946253,20.943973255861764,21.08396781270197,20.749336583475195,26.13287099180689,25.447031998901178,25.73333666422074
Gene_01898,23.936131849908243,24.129957509290143,24.087091832148236,25.2983090316187,25.55798430202121,25.411602791128647,31.680943012645514,31.498452894167123,31.533709245121823,34.946762718512815,34.98002235441511,34.74907217472777,30.801150311136844,30.566654835943805,29.843442662569714,24.645701573655174,24.861411880194712,24.400401311973013,25.024963648583658,24.408035376604804,24.50151563558716,30.957605453500197,31.17623416361997,31.477299271180215,35.029221821545384,35.02767543911861,35.03809012682723,31.08185023890824,30.92560665447221,31.168856100031853,25.352251267585057,25.030892956204287,25.23997424982507,24.094592933597614,24.932549026616293,24.786475116287207
Gene_01899,33.428663480981996,33.64537899642569,32.674916334156215,31.469349407032716,31.253218904865708,31.732986783902174,29.651699598387033,29.178566660849977,29.735863135423823,30.02156257184286,30.058131144486282,30.100592450851885,32.61343793729018,32.352935370861985,32.28454394521535,33.9352205466831,33.612319534668835,34.03690407432224,32.612632382165714,32.288316338583954,32.5652700040088,30.682314754048523,30.84228955012915,30.44740153694857,29.841174671731245,29.40919825861868,29.327051485873955,31.252510135247576,30.884738865801566,29.91707301448037,32.553551506021456,33.18792196133028,32.62674795255747,33.25848702838918,34.271453463763095,34.20420949182422
Gene_01900,28.3562176475194,28.945009311894136,28.53135406596848,26.75449516346836,26.503766641170692,26.55165835781327,25.33116652371008,25.541561577896918,25.71064403892345,26.521520092362877,26.293823730764743,26.335661893218575,28.739268955353122,27.58785216252353,28.484204450504464,29.563485966753813,29.629447375101805,29.591162228986718,29.904049044447937,30.085028404106314,29.248869319399493,27.34767394103141,27.983525677983838,28.22600845993905,26.398309350637007,25.916796099954055,26.10879924604343,25.483940972560752,25.189351176207726,25.69140456200902,27.113384684656882,27.07301150489549,27.10912629450865,28.62343462546061,29.146909279991448,29.02722457767157
Gene_01901,34.06344961022339,34.657958147373265,34.01064150221107,35.092856193315775,34.873170811769256,35.244699370879594,31.652026479222112,31.511792458966134,31.5478787620133,25.405428208063725,25.45506769618874,25.53836631931104,20.26061347913711,20.38027063140124,20.18156173953229,18.39338163247084,18.360462519942296,18.2849062392329,20.816572364845154,20.61308890905844,20.61082790560768,26.37654415187639,26.33134199067984,26.12444168745932,31.92273893867063,31.933386866349966,32.61769545411328,35.0806556159531,34.951055091435414,35.20751839155964,34.18101558042475,33.56242898153696,34.09615338357494,28.803515479637113,28.98080734855893,28.762405780349678
Gene_01902,31.8480848395055,32.064717247850965,31.808130459867904,28.883497904730042,28.713827296758524,28.61408187479585,29.11287308675666,29.808687188313204,29.410577333224616,32.75036081351379,32.66245171735343,32.52083800505823,35.99263564102353,36.45673012889677,36.426305695169056,35.89600744271304,35.772727344564096,35.922202779006334,32.450890474130816,32.11458392779055,31.84115742598872,28.714042488692606,28.58597157245778,28.732038213726405,28.817582582713285,28.60322423369928,28.80773172530533,32.23374325416945,32.595120961771904,32.23041089230481,35.95570794264072,35.487957614272915,36.10211088131474,35.86207064353841,36.16670052794331,35.86473635745434
Gene_01903,31.694698982949422,31.43304689342828,31.211715482622346,23.887348764779304,23.73877550100266,24.01471386423818,20.053916225970728,20.888515305046184,20.713395472517263,26.96441133279703,27.200127277259877,27.056854826478084,32.024262662068324,31.865356495624106,32.05726893179699,27.176922973448974,26.882802890880605,26.926271841278044,20.271545045223057,20.390550557006605,20.70459370274139,24.365831563914096,24.3921808853641,24.18256234865125,31.736256141573193,31.61750417505523,31.887082939111412,29.260696200546946,28.951337314484352,29.601173889248923,21.281167485739815,21.37289612386602,21.44409562722863,22.186561378727667,22.055308186756715,22.193097059478816
Gene_01904,32.83348449389904,33.38786934245662,32.985133095098846,28.15200259391465,28.230287412050135,28.59116680902625,29.389115300878785,28.41173275154464,28.805764952747047,32.89787665758556,33.119241953473356,32.95775929825587,39.85840534378591,39.02468959444428,39.8151763685821,45.953485670674155,45.9994669952738,44.979162173870414,47.40740136158455,46.237276488951785,47.90444644111118,45.090532131933735,44.56370042853239,44.97216202499344,39.03101481696739,38.82286381097026,38.568897100187115,31.38768862270397,32.01059903088176,31.80815073019205,28.455824430372886,27.71885847811229,28.610734541161197,29.16269279384301,29.423670118396846,29.74956760081369
Gene_01905,34.19621843944377,34.42533788197162,34.837576235887255,33.64543084695009,33.71669008555215,33.082204433904955,28.252807849110297,28.04691922680305,27.934394233581454,21.153454830831052,21.396355410617566,21.690818750433056,16.801254971997036,16.879447760696806,16.681073103246128,17.660913188004862,17.152691414332853,17.425094562862764,21.948531538029194,22.216329483835914,21.877997985412385,28.524450404837964,28.40510530817269,28.626353332389996,33.34963453404003,33.648150731519216,33.90598127347082,34.83013568266117,33.728387018262715,34.4013513093819,30.035270195100082,29.55492820373475,29.84903846391774,22.364299151552036,23.157407917391442,23.136642114105058
Gene_01906,30.755378853264638,30.560491737059632,30.871950579588557,31.523496143017752,31.62624321793589,31.831865793865912,32.57841195033286,33.04889737177684,32.30821456843227,33.53785531208567,34.75977887485606,33.993855853571496,35.158308508835574,35.08452700018935,35.083893659409696,35.71765756552156,35.73193087350175,35.15193991365452,34.48633017034685,34.476875071769946,34.72148669379496,32.94621487464131,33.41106358759893,33.48048934198996,32.20818655013945,31.84268955317651,32.01165671519906,30.677484722842035,31.078972440009547,30.78174679827598,30.826221173701523,30.734391597708303,31.067733624793526,31.498081991582442,31.140265547318517,31.298563036069986
Gene_01907,14.3304681434631,14.134258390721103,14.02625456391971,15.674013040521135,15.427055288055161,15.442743449258469,19.58003297614872,19.785768760639435,19.837283490390245,24.861164962387136,25.082406398295124,25.289034174924353,28.548603378028563,28.815018212865652,28.771058565717695,29.29220024141951,29.423698089024953,29.12209327448967,25.0483439568941,25.376762625054575,25.360528832080316,20.490234449694785,20.42961239817683,20.302144984501133,15.29977905726961,15.895594021807959,15.643966179712848,14.179698387448706,13.785942203251542,13.856245008047475,15.7895576084879,15.695815411908177,15.737367305064042,20.77362500232357,20.76908930251648,20.52660618861913
Gene_01908,26.407903691252283,26.753426031390457,26.312217830492468,28.328865302819256,28.307337387397887,27.941609553268243,30.65678769435018,30.421626404385155,30.33453223965753,30.963662169682635,31.356810159685395,30.9935305819831,29.230900932836448,29.98617570211764,30.012229330438288,28.28105659002467,27.701831174350023,27.408301607014447,26.325932460808758,25.85024667712114,26.337294694316725,26.830339486670475,26.867645578314637,26.697386183511092,28.557639274314806,28.858905832083778,28.72762950233069,30.727817582267758,31.046675939826176,30.905773233935875,30.70755872018169,31.258899121086902,30.97688004109778,29.353507853860506,29.35505627606289,29.725214977823164
Gene_01909,42.381696559330486,42.293157652543876,42.50493454591736,41.522741048676956,41.53608735108416,40.68439921533049,36.933911763637774,37.5256474485901,37.0624874652849,38.68274909234715,37.95291889638837,38.15629596207368,42.23729347422705,42.00117065374799,41.557202447785336,40.753913333583675,41.08686677708692,41.616404844406816,37.761899088755655,37.04074473397618,38.07212558768969,36.006726138723636,37.54783988881976,37.823740481164826,40.9441879280755,41.462809479395865,41.96865345074187,42.024092430151974,42.40593970773355,43.01117718076533,38.84327944671213,38.410700849311304,37.79146130685113,36.718629630063276,36.71678768467734,36.901926362568084
Gene_01910,29.994241161827254,29.86958068020703,29.626712426089924,23.09273517745654,23.197927918464575,22.97501050653339,21.22322510539955,21.280706519511046,21.189703952305575,26.241306403760564,25.933131021641238,26.20601916354268,33.48296401117505,33.56678946288877,33.63096429403375,38.216068749985766,38.01262191735735,38.446191626456034,35.92621378726182,35.843576273553225,36.31760198905423,29.208705678170414,29.233571409659156,29.097736602352857,22.08080098502973,22.316687611920056,22.510441751889765,21.51784275756291,21.290933690656125,21.43390794320551,27.212125490807693,26.702815327078316,27.33621404346048,34.09968475516999,34.37716431620735,34.736724200712125
Gene_01911,31.350112570753534,31.38329551271532,31.203465933969188,25.01125629791415,25.205861428253925,25.01363508125038,22.66221965172156,22.450886700420003,22.43188072362135,26.633674612754856,26.59802470796199,26.566120409516586,32.14107425249136,32.20297497131349,32.533908146051466,33.48157333322059,33.394962271307314,33.373569078226446,28.391637856960276,28.196832143987983,27.923142592757678,23.08236615143315,22.931426084451857,22.863998108502187,23.622648479044937,24.119687634754893,24.38866246471137,29.873446567611094,30.256606432882677,30.359022259008523,33.783602044575616,34.33415115508427,33.685978922027026,31.0409533504546,30.833947240087188,30.739604036254295
Gene_01912,41.13569553133435,40.640032586809255,41.72035319531179,37.43929164473034,37.93252194139468,37.373833037483834,34.23804489760134,35.24378209347814,34.39904812800941,32.234719534696225,32.80910416548801,32.29801839973195,31.833129971892166,31.963521091437496,31.30663151110087,32.32635544967514,32.24655510002265,32.28835401809181,34.89461907604843,34.19052332942422,34.24752987805806,36.86224237163872,37.81342472580261,37.776415927810795,41.196619839510866,40.56630343810691,40.394518730362726,43.47334155258566,43.08563874855713,43.04270281665717,44.73244937942368,43.77664810678443,43.40449498398655,43.81021056966653,43.17113868320496,43.29821283965465
Gene_01913,30.327076978014723,30.851012090988558,30.63365001449042,31.136312212251216,31.98078308599453,31.972201293054628,38.00606385941309,38.558868910308604,37.447240886064314,44.424764496209264,44.64205837838359,44.96087464667818,46.46216314217627,44.66876637633018,46.629905883754596,40.682272258697886,40.20608065085864,40.4566379046185,33.065303155232186,33.62445136888098,34.0212307665698,30.277019278624927,29.662582802358703,30.267698822255714,33.13282514351184,33.19956648709427,33.86416022107649,40.72869360629674,40.368820230363816,41.22842942049496,45.96986909251953,45.36563601187983,45.54469192094758,45.04864957796954,45.00816721263117,44.423770414212655
Gene_01914,31.250661719332495,31.227561604527136,31.809929308822834,25.250990414728797,25.034312778761397,24.829694942925865,21.204024615718986,21.06423366035354,20.90041434523239,24.023428907226428,23.95667386125867,23.819063287992787,30.41734315654575,30.691455823417243,29.75109189572103,32.50387254783777,32.82103950947864,32.96411271205857,28.373139488729247,28.57300846348424,28.475080884445745,22.162914830369658,22.37333136009122,22.675865426669866,20.985716327242436,21.283160578832778,21.644352348015538,27.193785762876946,27.3846376237787,27.189197419014796,31.98368414923575,32.60395805009252,32.947133826358275,31.723784938814372,31.82142588941502,31.695223727497392
Gene_01915,33.55340601068967,33.93335350491373,33.91916090394649,33.62237513500492,33.618780242369795,33.00379789294325,33.99956486425631,33.887847784747464,34.51681654139999,35.739594854296826,35.900662495240695,36.291897085893915,38.54072313200685,37.858676751064856,37.616217845397045,39.78363209018667,39.30855502989363,39.491301501852426,39.839745135403206,40.447118111817474,40.99122479816457,39.803098848856465,39.857789819731515,40.20530358842306,38.05360558399893,38.26386902300661,38.8004506713056,36.31291892781225,36.86478126185029,36.558070249814115,33.835976069329575,34.58090770239267,34.53097273688733,32.95252891333615,33.79226861154801,33.733134804916304
Gene_01916,19.410380799968802,19.848101198760716,19.650605145075556,21.059883222528384,21.20171945595655,21.377445135758432,25.54546994012888,25.280486863574883,25.72239431262803,30.527352588037672,31.207547365477208,30.30083564607592,34.195260926891294,34.05845657587753,33.76620123507886,35.099019584035354,35.00158693370937,35.3741578808304,33.414456045573964,32.95906026632238,31.890072381748247,28.154706833660846,28.480264980357152,28.81768859373469,23.69567638789795,23.223647760594826,23.43553758430527,20.268513619796856,19.946123746716715,20.375965332789047,19.812329891562836,19.465647428631154,19.694702261633875,22.512800238591012,22.79359045153044,22.493553019491678
Gene_01917,34.3363231829622,34.90301212180114,34.824369537405516,32.512788983299586,33.561701310308514,33.428920840035545,29.01727577233179,28.950255645210163,29.001466016344295,28.25746568147101,28.486259128190103,28.416021772800043,32.36538908116507,32.16803926186199,32.28523819826606,34.85250877686179,34.82552282318202,34.98177113777784,32.66416381115767,33.50381146445559,33.092955358559514,28.87301820898981,29.534351442816757,28.886383017035826,28.692236070166775,29.05483736749339,28.84599896364352,32.04513370766859,32.198224451095754,32.12160022004749,34.92673079635695,34.75555940702679,34.66159652986894,33.161900350967905,33.01616554997156,32.62070093753808
Gene_01918,23.217083515967275,22.933782815325785,23.037341971236245,19.484820836498656,19.647479814870067,19.773652529530924,18.828932849814034,18.874766719472085,19.075848486201227,21.140084170846414,20.98835769610693,21.193670644400147,24.62826596018132,25.018399856397473,24.39903587317261,25.78454491525402,25.748590670928923,25.59415184864564,23.672936168215443,23.604082077845828,23.287330037807102,20.05380919065927,19.729014452201206,19.953990491293617,18.507095524766612,18.77755285340107,18.920316549441818,20.667537025806947,20.609943940273393,20.846480719053872,23.65003788455399,23.956375599800303,24.238315571283053,25.781694778858284,25.570333561968134,25.498794325265443
Gene_01919,32.72850745422004,32.980286759796876,32.78036636308464,27.570757004577423,27.567756773448693,28.016617498049595,33.53672761002785,33.48732958465929,33.980110209073366,43.0005316824202,43.833985731857865,43.19377967525652,46.0949564861604,45.59845193549632,45.02376052199849,37.663864060187656,37.562816542427214,38.20217784551867,28.428617321403276,29.182208086038646,28.84545770533665,30.091731129959587,29.574395238845135,29.04630768158928,39.21650973502392,38.799618937318456,38.7317672115137,46.33669688856914,45.85405639117915,45.25384634450457,42.076307806234,41.57791147291832,43.18114897301159,31.81724124870124,31.493836500267232,32.169398137506484
Gene_01920,32.00173032438763,32.152620268706784,32.24955518027196,29.499460484203475,30.132888174542817,29.098052733881726,21.139797415846513,21.63917882381987,21.389840869917393,14.74915397798896,15.06961907340113,14.895811508164524,16.3550090250106,16.304756069335212,16.448425855790543,24.104494446558423,24.623877419375393,24.188504716611387,30.986808403013413,31.10742148161042,31.742782616315484,30.623502716510846,30.728517068234787,31.142219222788402,23.71795195424546,23.13065683028306,23.266098750502355,15.813705508547894,15.683714596894259,15.842169523685941,15.206378371302687,15.282658470588725,15.343629807367572,22.228345344676907,22.291207071207733,22.729916160246567
Gene_01921,34.360737537934455,34.641403103348466,34.1621507380313,39.63174791704918,38.870202627368926,38.851742233985775,40.13831453792686,39.20911204995493,39.43966286375644,33.73078351401132,34.154916433158796,33.8021024441119,35.20142787866177,34.79972746376754,34.124456924752586,39.7984777284192,39.170927659206704,40.018933028034674,38.85439724130944,38.43480668043566,38.42571877282035,33.86813029047297,33.799187055582415,33.78208469735037,34.74439022549674,35.192087772724804,35.263802127651424,40.20026056660498,40.3705657158471,39.699344627988665,38.25415622155466,37.78667101206868,38.54520041802372,33.22379999711558,33.163736599726946,33.45273884148797
Gene_01922,26.57385563775341,26.798383817108583,26.200993789697073,26.376913521207705,26.089580767769185,25.927597172411055,20.439637119947268,20.898526712853858,20.736419897470466,17.609471642062775,17.938333959991425,17.716293373930917,21.616239724453376,21.976158183017496,21.58179508167361,27.00497748385311,26.67522340727972,26.756508306388184,25.92172942428298,25.98325877905913,25.66928467902176,20.166027024638307,20.25461434285373,20.351311672435305,17.935903438033723,17.78099668207442,18.271173282166203,22.32561069623687,22.48199870492574,22.400821236642816,26.928390199680422,27.38130407024383,27.19779655287224,25.01727505762562,25.154316365171102,25.856639472149954
Gene_01923,20.893709491468414,20.7439165084385,20.48907140104891,19.13215525239873,19.23483768584702,19.037392744685317,19.11468612206141,19.495684263459363,19.206465196326874,20.84945073535915,21.065652621938668,21.009847080060776,23.581081686832967,23.854930958697377,23.512893559793348,27.302592994293512,27.264474615538425,27.700399384398914,30.55440623838195,31.20642691439167,30.81022718031786,34.740732879655695,33.705469753424545,33.87341859853202,35.68256996122142,36.624860938935875,35.63563674287294,36.40118870374396,36.2262981142008,36.88640619296582,36.01613846952407,36.327695990045406,35.31619177676936,33.70321369602964,33.83830434895517,32.837245123224086
Gene_01924,22.26189943214532,22.630151026910955,22.10700676257196,23.540163701058614,23.6432828856661,23.54455619786789,25.75324451609399,26.065501864981524,25.906725236763208,27.837121676057762,27.75461282090611,28.04256110968452,29.02014872743964,29.399565844544547,29.36756826307111,30.526325365713962,30.785645048209215,30.78424799489679,30.05504960590818,31.119968350965937,30.339319674680514,29.564808592341862,30.00373072158846,29.371777224931126,27.476433066260924,27.661769818000913,27.225762250797338,25.523989682831242,25.815875792905807,25.199438037668806,23.11160638065295,23.323699483513867,23.28102068195463,22.255867310920124,22.147521978691145,22.29647787956628
Gene_01925,44.63429562321905,44.97634077594131,44.755522583190675,42.54295938295052,41.92979767878857,42.62677640151363,37.91732002142843,38.19755848611859,37.66918268012827,33.65725401505319,33.17794081642998,32.877351570361974,31.28938795890874,30.487491266974644,31.14408846455561,30.80995173217897,31.02359190231118,30.24878260610048,33.36562929980775,33.00555480343278,33.78674861331712,37.41755011441606,37.24395790793279,37.29575436952567,41.9574211304144,41.308041359991655,41.967959570337555,44.64613369728823,45.18849855422891,44.779691166166444,44.5990732401885,44.66310083862427,44.90749425788231,42.2201756529572,43.36119319626233,42.666674298517584
Gene_01926,29.052808211264306,28.58367785092244,28.83620791244708,25.679849679376247,25.533396035329393,25.434464147295444,23.215251583825136,23.044302258678638,22.902666368143915,21.730457411000444,21.48521719234826,21.538762041465244,21.582504616765622,21.51036527208561,21.464173474093844,23.22771793824925,23.397116019083114,23.04816312049291,25.326640427141477,25.446900038251137,24.929621781670974,28.821361270293504,28.59950073059678,28.132516416423154,31.718855729643952,31.441489005116903,31.211165258865528,33.58056022567251,33.77522736267639,33.62279482583314,34.90303237626134,34.63944022154851,35.20553588821539,34.29146257933247,34.90644925129197,34.68515128259512
Gene_01927,26.17909071470847,26.64281941392433,26.800920031657917,23.96459178904607,23.54371013044975,24.26309462264041,22.573090264025794,22.839268350288897,22.47637263574749,25.396169124079663,24.829032269314716,25.072987114796742,26.53615385632668,26.527554988134675,26.589448684361308,24.12437570766921,23.923471679873753,23.91009802595954,22.382934874869466,22.947791148676433,22.495691604075997,25.034862136655715,25.297728466452867,25.301852341339327,26.79500937722445,27.076371741082067,26.97732877964735,23.963833318152616,24.155761445304243,23.576752255968355,22.583332797325262,22.158777185084773,22.841595572463042,25.126885367322547,26.256682281860773,25.631205273914237
Gene_01928,31.09587030156743,30.643363632554156,31.34274983858916,33.984485668753116,34.23168599875517,33.379509435938516,37.77155621591721,37.79471807964157,37.41875932392819,41.536382771520636,42.45685583101114,42.281870269973545,42.70384455695095,41.738270385866905,41.92414616899357,40.30732559054924,39.58405391857593,40.6427793136248,35.95786141281772,36.05236413533926,35.825529337222264,32.27229939153183,31.965049379921698,32.79687293611136,30.303446052406905,31.2737067562828,30.980497833243792,32.70343935040021,32.34706709283256,32.344944551110785,36.37535183413244,35.82149215914164,35.75504325806506,40.63938348680196,40.99932772320813,40.11481945629008
Gene_01929,36.07968583523569,36.03840509413131,35.75112051091391,32.526013274967426,32.03540915668416,31.80462249139939,25.271664108775678,25.198052648750377,25.76207187250511,26.95952962651539,27.046793507556696,27.210477356849,34.584869898525035,34.475226419712506,34.153732912595565,35.44539964774304,35.267995298773116,34.92031942749,28.29404073067973,28.3414557286776,28.529250805374197,25.304650598344246,24.8001311409464,25.09350531173762,30.718964509905664,30.362021078877017,30.369101212834384,35.693542089586444,36.125495902436995,36.008005470719105,32.28492352643194,31.373309588020774,32.14934629230284,25.540330677683624,25.262126222479274,25.38099298431681
Gene_01930,28.052230210157123,27.95826818388967,27.965397127021294,18.46779306450081,18.57789018569134,18.740542534697305,13.097129490059416,13.35900436426777,13.339217654156847,17.97153270564062,17.944999038270154,17.721974180902908,27.576174480032122,27.54543520529807,27.64131236974386,30.399221294584166,30.642509962347695,30.715945245172986,23.9410699062249,24.355385879873566,24.41361273680877,15.365122906203515,15.109985882973005,15.083097801289812,14.112331980210682,14.214436975796147,14.005786905721497,22.117354546347567,22.38813591216073,22.082018375483283,29.835341250701955,30.355477311185226,30.48307022747802,28.62836087988249,28.740835503960067,28.54942324077292
Gene_01931,20.878743572740234,20.862577429268253,20.74095127685128,17.609983387989104,17.61497708030493,17.787733953429548,19.754467856233436,19.706033311610472,19.902262094701012,23.057679782372404,22.75883517791229,23.232953730219002,22.51007917870658,22.507833400269856,22.570476829316043,18.906706880160836,18.589474896143997,18.56726163662487,17.998930993912378,18.237669868488975,18.253567865418564,21.904552350325346,21.575033309473092,22.031617628452675,23.966659396756143,23.515675338269027,22.97849259046613,20.405057440278377,20.06272483203018,20.306010301050218,17.83329165039131,17.61743794815194,17.836883408747703,19.865258895331216,20.24830561780214,19.896753982359634
Gene_01932,27.212855024740083,27.381428645400543,27.551265162271143,31.338544288017207,31.519426752408155,31.957767962494216,36.15329903502692,36.370322331870085,36.506119949799476,38.07718928437062,38.10285518153468,38.32918898665042,35.331862860305144,34.85423028573451,35.55267099727183,29.30694164233264,29.886321803327405,29.928665103817195,26.728867382055135,26.602295240475765,26.582236716187726,27.55005672246144,27.843936707330197,27.474241880758154,32.13999161324941,31.489240158930546,32.55851530074853,36.267775036128754,36.853471232062816,37.012309989633245,38.46463922850563,38.035462024583445,37.386768525433446,34.98419595918402,34.509836425382474,34.971662921043496
Gene_01933,30.221259371579336,30.393328366585173,30.43286368106456,28.419748535922366,28.320761767975856,28.398534190630443,26.610705226959453,26.69404052470924,26.75720272514666,24.998740778390733,25.145818644006344,25.204535145737466,23.832176001437563,23.935561588229845,24.50428397804018,24.279810572234748,24.394431161168427,24.536132361956742,25.4293753915869,25.83015202252671,25.981684076722992,27.640769843480214,27.90326142406903,28.40146910694634,29.189915697730644,29.716005732791313,29.276154016210487,30.528447290300402,31.427897677784234,30.906243734023416,31.77984861361104,31.136078541951125,31.39363124879295,31.631211218578247,31.47155179202887,31.63495811950932
Gene_01934,26.013841161953508,26.162351140427962,25.88314693663542,19.855659319807703,21.004042834601737,20.813297709921915,15.578683327642024,15.401756377973904,15.064092408973645,14.740081567273617,14.596247181980083,14.724960763200578,19.06745096753059,19.250938326612946,19.176639694375975,25.139760647321705,25.25317980660812,25.208440005450576,27.214016005913408,27.998469012346064,27.90701602924589,24.878907631668756,25.138786354907957,25.0736876986109,19.057525173356858,19.13758496639301,19.27318557565301,14.536840142713888,14.565023481599635,14.664729273637771,15.166004150866026,14.946148879900669,15.285645903308092,20.714370974122122,20.5266231448385,20.227479628898188
Gene_01935,22.517211453221122,22.261673800936094,22.1860144833647,22.58197991098496,22.66108750958814,22.214340744751446,20.479835111263352,20.10854784227909,20.21696722395582,18.950909693759275,18.53750501222987,18.772742864721334,20.922469863717563,21.128662693241736,20.74583687943447,23.45970796941905,22.501862489397972,22.63660002757557,21.378865514051093,21.467535740331446,21.42896628285675,18.701124689604306,18.88101719038735,18.710292542622167,19.467840143544187,19.444951190359056,19.198004340406957,22.03702385988643,22.05700769693294,22.194793771483454,23.003000794991788,22.518768165009693,22.803996028286573,19.894699865779288,20.182509288882883,20.083975322204516
Gene_01936,24.75690921396223,24.847111412684306,24.995798601867577,31.70870819305785,31.230542487307545,31.464202434170073,32.294319543109424,32.8839802109056,32.43791293407033,25.96776006038765,25.866329586526877,25.60569005718824,25.70144341479489,26.02756603451542,25.689349056350352,32.26528083850625,32.53236365428914,32.676255422719144,30.626069951721057,31.382859872206897,31.112678817922024,24.87742650010405,24.375861560627822,24.884502986400285,27.392925472563423,27.35475820522675,27.004408891201145,32.95523493864741,32.74753289935897,33.35055120249981,29.470082624391765,29.700600017818637,29.31748293806845,24.466080017361513,24.571890701811363,24.586286028401254
Gene_01937,38.00406895409374,38.226330146341766,38.069883340248836,37.416413511550076,38.02723865378542,38.116055993369876,36.919717947424786,36.998748094849624,38.028867700435754,35.94815805093409,36.37242210564134,35.84594979145728,33.85133021867342,33.42387707357553,33.59753412498479,31.41398600951933,31.169331764697464,30.913916647939608,28.934962939133033,29.37193229543888,28.67386937965184,27.42427164576879,26.77482753131015,27.261923988240138,26.41955715256517,26.130504033084467,26.4728560374523,26.804167781475137,26.066368311970844,26.05708670425614,27.339891618529837,27.911379041231786,27.053436975164228,28.23462477627137,28.865487394272677,28.824087119444048
Gene_01938,24.991137217465656,24.516222242070693,25.254536905673444,25.27415973606184,25.271964762478998,25.398339132787797,28.638109236734728,28.909146000943526,28.962757345821114,33.53632327787438,33.46443769975555,34.04647145291833,37.2629830880559,37.099804533579736,37.045106740097204,37.98534793731298,38.08983812730508,38.06223026039949,35.14258627561466,35.85954436308042,35.42352344327479,30.56048955394527,30.909377434635953,30.975048834461983,26.24592204968085,25.967617704892007,26.730085326706227,24.71870719708406,24.357052886775694,24.91053664075184,26.366474785023296,26.525471139946486,25.92440353845762,31.234703109719064,31.21555645401966,30.201642725039903
Gene_01939,29.307684831042824,29.510693166633498,29.164429667258023,28.627056380559935,28.091935759661048,28.584928229431178,31.1475310015923,31.357318260546887,30.989523928638974,33.05388845892863,33.29171423155676,32.665622571304496,31.225258141989446,31.689106908072112,30.876406899847666,28.108356597405056,28.12680995454775,28.653583985484453,29.549213103835534,28.939408078399158,29.31827277746378,32.612440278005145,32.376931597152435,32.13539349434589,32.479971235304596,32.13423901585188,32.392813405515746,29.587238987908755,29.796626170500733,29.477039992952246,28.18167374569297,28.04316994947282,28.441652787483363,31.136375194083616,30.699488813491456,31.432380483079726
